Scenario,Flexibility,Demand,Market,Category,Cost_Type,Carrier,Value_100p_EUR,Value_100p_Billion_EUR,Value_Non_Flex_EUR,Value_Non_Flex_Billion_EUR,Difference_EUR,Difference_Billion_EUR,Difference_Percent
HMMU,H,M,M,standby - aluminum,standby,aluminum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMMU,H,M,M,startup - aluminum,startup,aluminum,1319678502.2207255,1.3196785022207256,0.0,0.0,1319678502.2207255,1.3196785022207256,0.0
LHHU,L,H,H,capital - AC,capital,AC,9143034866.766518,9.143034866766518,9334758293.180794,9.334758293180794,-191723426.41427612,-0.19172342641427612,-2.0538659962340264
LHHU,L,H,H,capital - CHP coal,capital,CHP coal,28578139539.260967,28.578139539260967,28577824233.9604,28.5778242339604,315305.30056762695,0.00031530530056762693,0.001103321575450571
LHHU,L,H,H,capital - CHP gas,capital,CHP gas,2986867727.9086566,2.9868677279086566,2986495912.1859145,2.9864959121859145,371815.7227420807,0.0003718157227420807,0.012449898934230805
LHHU,L,H,H,capital - DAC,capital,DAC,261958.01890136697,0.000261958018901367,172540.41154847146,0.00017254041154847146,89417.60735289552,8.941760735289552e-05,51.82415328120137
LHHU,L,H,H,capital - H2,capital,H2,6525989867.991595,6.525989867991595,6573282791.45476,6.573282791454759,-47292923.46316433,-0.04729292346316433,-0.7194719132523087
LHHU,L,H,H,capital - H2 CHP,capital,H2 CHP,952230.582051387,0.0009522305820513871,670049.6663876481,0.0006700496663876481,282180.91566373897,0.000282180915663739,42.113432752682996
LHHU,L,H,H,capital - OCGT gas,capital,OCGT gas,762386484.0603364,0.7623864840603364,762290954.4027784,0.7622909544027784,95529.65755796432,9.552965755796432e-05,0.012531915406605818
LHHU,L,H,H,capital - PHS,capital,PHS,2825336461.717002,2.825336461717002,2825336461.717002,2.825336461717002,0.0,0.0,0.0
LHHU,L,H,H,capital - Sabatier,capital,Sabatier,7053754359.153805,7.053754359153805,7278158198.415347,7.278158198415347,-224403839.26154232,-0.2244038392615423,-3.0832503655993784
LHHU,L,H,H,capital - aluminum,capital,aluminum,22332084635.20216,22.33208463520216,0.0,0.0,22332084635.20216,22.33208463520216,0.0
LHHU,L,H,H,capital - aluminum transfer,capital,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHHU,L,H,H,capital - battery,capital,battery,3372949758.770909,3.372949758770909,3327989345.702526,3.3279893457025262,44960413.06838274,0.04496041306838274,1.3509782754094655
LHHU,L,H,H,capital - biomass,capital,biomass,28839699146.15805,28.83969914615805,28252040573.45112,28.25204057345112,587658572.7069321,0.5876585727069321,2.0800570888998506
LHHU,L,H,H,capital - co2 atmosphere,capital,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHHU,L,H,H,capital - co2 stored,capital,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHHU,L,H,H,capital - coal,capital,coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHHU,L,H,H,capital - coal boiler,capital,coal boiler,11260146613.55709,11.26014661355709,11113901975.480837,11.113901975480838,146244638.0762539,0.1462446380762539,1.3158712250557412
LHHU,L,H,H,capital - coal cc,capital,coal cc,2739991035.338972,2.739991035338972,2876522780.797464,2.876522780797464,-136531745.4584918,-0.1365317454584918,-4.746416276273704
LHHU,L,H,H,capital - coal power plant,capital,coal power plant,20951665810.51416,20.95166581051416,20951665810.51416,20.95166581051416,0.0,0.0,0.0
LHHU,L,H,H,capital - gas,capital,gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHHU,L,H,H,capital - gas boiler,capital,gas boiler,10892496400.684383,10.892496400684383,11068347611.870584,11.068347611870584,-175851211.1862011,-0.1758512111862011,-1.5887756452246236
LHHU,L,H,H,capital - heat pump,capital,heat pump,54317645909.93317,54.31764590993317,54570749642.46885,54.57074964246885,-253103732.53568268,-0.2531037325356827,-0.463808421533408
LHHU,L,H,H,capital - hydro_inflow,capital,hydro_inflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHHU,L,H,H,capital - hydroelectricity,capital,hydroelectricity,17498452351.438705,17.498452351438704,17498452351.438705,17.498452351438704,0.0,0.0,0.0
LHHU,L,H,H,capital - nuclear,capital,nuclear,96466278195.04527,96.46627819504528,98763557828.23492,98.76355782823492,-2297279633.1896515,-2.2972796331896514,-2.3260397698359303
LHHU,L,H,H,capital - offwind,capital,offwind,11693579431.849243,11.693579431849242,11693760968.324984,11.693760968324984,-181536.47574043274,-0.00018153647574043274,-0.0015524216394722154
LHHU,L,H,H,capital - onwind,capital,onwind,80166911706.8182,80.16691170681821,78715319227.2208,78.71531922722079,1451592479.597412,1.451592479597412,1.8441041640283817
LHHU,L,H,H,capital - resistive heater,capital,resistive heater,4948427722.667962,4.9484277226679625,4944049364.930292,4.944049364930292,4378357.737669945,0.0043783577376699445,0.08855813149292203
LHHU,L,H,H,capital - solar,capital,solar,56698064785.69462,56.69806478569462,56665736469.45522,56.665736469455226,32328316.23939514,0.03232831623939514,0.057050906338826486
LHHU,L,H,H,capital - solar thermal,capital,solar thermal,34596438.362022825,0.03459643836202282,35709240.66073903,0.03570924066073903,-1112802.2987162024,-0.0011128022987162024,-3.116286647729496
LHHU,L,H,H,capital - stations,capital,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHHU,L,H,H,capital - water tanks,capital,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHHU,L,H,H,marginal - AC,marginal,AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHHU,L,H,H,marginal - CHP coal,marginal,CHP coal,91147436.10135873,0.09114743610135873,81442271.36633778,0.08144227136633778,9705164.73502095,0.00970516473502095,11.916618449117014
LHHU,L,H,H,marginal - CHP gas,marginal,CHP gas,81873639.0687351,0.0818736390687351,80619966.73316325,0.08061996673316325,1253672.3355718404,0.0012536723355718404,1.5550395099036165
LHHU,L,H,H,marginal - DAC,marginal,DAC,363210.8427092277,0.0003632108427092277,235700.0858880269,0.0002357000858880269,127510.7568212008,0.0001275107568212008,54.09873158967656
LHHU,L,H,H,marginal - H2,marginal,H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHHU,L,H,H,marginal - H2 CHP,marginal,H2 CHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHHU,L,H,H,marginal - OCGT gas,marginal,OCGT gas,3499438.9465724635,0.0034994389465724633,4259175.686724296,0.004259175686724296,-759736.7401518323,-0.0007597367401518323,-17.837647376695582
LHHU,L,H,H,marginal - PHS,marginal,PHS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHHU,L,H,H,marginal - Sabatier,marginal,Sabatier,3743234181.796108,3.7432341817961077,3809025227.9580336,3.8090252279580334,-65791046.16192579,-0.0657910461619258,-1.727241019015132
LHHU,L,H,H,marginal - aluminum,marginal,aluminum,321039225.81140584,0.3210392258114058,0.0,0.0,321039225.81140584,0.3210392258114058,0.0
LHHU,L,H,H,marginal - aluminum transfer,marginal,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHHU,L,H,H,marginal - battery,marginal,battery,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHHU,L,H,H,marginal - biomass,marginal,biomass,10229924611.658098,10.229924611658099,9996382852.000843,9.996382852000844,233541759.65725517,0.23354175965725518,2.3362626573522065
LHHU,L,H,H,marginal - co2 atmosphere,marginal,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHHU,L,H,H,marginal - co2 stored,marginal,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHHU,L,H,H,marginal - coal,marginal,coal,5197993147.290209,5.197993147290209,5039255592.35266,5.03925559235266,158737554.93754864,0.15873755493754863,3.1500199191809473
LHHU,L,H,H,marginal - coal boiler,marginal,coal boiler,88776235.98219351,0.08877623598219352,91605320.16741116,0.09160532016741116,-2829084.1852176487,-0.002829084185217649,-3.088340480713808
LHHU,L,H,H,marginal - coal cc,marginal,coal cc,6288355453.851924,6.288355453851924,6798082339.350079,6.798082339350079,-509726885.49815464,-0.5097268854981546,-7.498098140819024
LHHU,L,H,H,marginal - coal power plant,marginal,coal power plant,774648233.3941422,0.7746482333941421,801803876.296501,0.8018038762965011,-27155642.90235889,-0.02715564290235889,-3.3868186105297573
LHHU,L,H,H,marginal - gas,marginal,gas,2352556.5267378343,0.0023525565267378343,1873718.8105777823,0.0018737188105777823,478837.716160052,0.00047883771616005197,25.555473609852747
LHHU,L,H,H,marginal - gas boiler,marginal,gas boiler,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHHU,L,H,H,marginal - heat pump,marginal,heat pump,2389549117.6236305,2.3895491176236305,2395143104.61349,2.39514310461349,-5593986.989859581,-0.005593986989859581,-0.23355543888315167
LHHU,L,H,H,marginal - hydro_inflow,marginal,hydro_inflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHHU,L,H,H,marginal - hydroelectricity,marginal,hydroelectricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHHU,L,H,H,marginal - nuclear,marginal,nuclear,74570839287.08026,74.57083928708026,76272031741.31299,76.27203174131299,-1701192454.232727,-1.701192454232727,-2.2304276094316635
LHHU,L,H,H,marginal - offwind,marginal,offwind,9137110.8925279,0.009137110892527901,9131482.12331313,0.00913148212331313,5628.769214769825,5.628769214769826e-06,0.061641353930916604
LHHU,L,H,H,marginal - onwind,marginal,onwind,86824870.84000307,0.08682487084000308,85524958.03399928,0.08552495803399927,1299912.806003794,0.0012999128060037942,1.5199221793093793
LHHU,L,H,H,marginal - resistive heater,marginal,resistive heater,363914645.3041856,0.3639146453041856,359283923.8371232,0.3592839238371232,4630721.467062414,0.004630721467062414,1.2888752209135002
LHHU,L,H,H,marginal - solar,marginal,solar,34381084.538430326,0.03438108453843033,34349542.267063804,0.034349542267063805,31542.271366521716,3.154227136652172e-05,0.09182734116595827
LHHU,L,H,H,marginal - solar thermal,marginal,solar thermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHHU,L,H,H,marginal - stations,marginal,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHHU,L,H,H,marginal - water tanks,marginal,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHHU,L,H,H,nan - nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHHU,L,H,H,shutdown - aluminum,shutdown,aluminum,4350010428.393307,4.350010428393307,0.0,0.0,4350010428.393307,4.350010428393307,0.0
LHHU,L,H,H,standby - aluminum,standby,aluminum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHHU,L,H,H,startup - aluminum,startup,aluminum,3299736748.9554005,3.2997367489554006,0.0,0.0,3299736748.9554005,3.2997367489554006,0.0
LHLU,L,H,L,capital - AC,capital,AC,9988959705.511477,9.988959705511476,9942960321.855925,9.942960321855924,45999383.65555191,0.04599938365555191,0.4626326784633673
LHLU,L,H,L,capital - CHP coal,capital,CHP coal,28578015286.48104,28.57801528648104,28577247032.653244,28.577247032653244,768253.827796936,0.000768253827796936,0.0026883409270287845
LHLU,L,H,L,capital - CHP gas,capital,CHP gas,2987040560.157008,2.9870405601570083,2985941739.5879054,2.9859417395879055,1098820.5691027641,0.0010988205691027642,0.036799799357586066
LHLU,L,H,L,capital - DAC,capital,DAC,234854.0773856619,0.0002348540773856619,24819.593664504555,2.4819593664504557e-05,210034.48372115733,0.00021003448372115734,846.2446507395309
LHLU,L,H,L,capital - H2,capital,H2,6448362928.122383,6.448362928122383,6315762534.701896,6.3157625347018955,132600393.4204874,0.1326003934204874,2.0995151843014335
LHLU,L,H,L,capital - H2 CHP,capital,H2 CHP,1080952.2709666048,0.0010809522709666049,116033.37612714292,0.00011603337612714292,964918.8948394619,0.0009649188948394619,831.5873648131701
LHLU,L,H,L,capital - OCGT gas,capital,OCGT gas,762398311.5440348,0.7623983115440348,762144365.287295,0.762144365287295,253946.2567398548,0.0002539462567398548,0.033319967752320545
LHLU,L,H,L,capital - PHS,capital,PHS,2825336461.717002,2.825336461717002,2825336461.717002,2.825336461717002,0.0,0.0,0.0
LHLU,L,H,L,capital - Sabatier,capital,Sabatier,12147040230.434046,12.147040230434046,12489866160.840176,12.489866160840176,-342825930.40612984,-0.34282593040612985,-2.7448326986961757
LHLU,L,H,L,capital - aluminum,capital,aluminum,22332084635.202164,22.332084635202165,0.0,0.0,22332084635.202164,22.332084635202165,0.0
LHLU,L,H,L,capital - aluminum transfer,capital,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHLU,L,H,L,capital - battery,capital,battery,6871598619.179672,6.8715986191796725,6756284219.982779,6.756284219982779,115314399.19689369,0.1153143991968937,1.7067724720021862
LHLU,L,H,L,capital - biomass,capital,biomass,12818570222.242598,12.818570222242597,12222516971.0029,12.2225169710029,596053251.2396984,0.5960532512396984,4.876681723198215
LHLU,L,H,L,capital - co2 atmosphere,capital,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHLU,L,H,L,capital - co2 stored,capital,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHLU,L,H,L,capital - coal,capital,coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHLU,L,H,L,capital - coal boiler,capital,coal boiler,8112938270.144791,8.11293827014479,8003216432.984964,8.003216432984964,109721837.15982628,0.10972183715982628,1.3709717596491797
LHLU,L,H,L,capital - coal cc,capital,coal cc,913188291.5494484,0.9131882915494484,776076499.1841047,0.7760764991841047,137111792.3653437,0.13711179236534368,17.667303739965117
LHLU,L,H,L,capital - coal power plant,capital,coal power plant,20951665810.51416,20.95166581051416,20951665810.51416,20.95166581051416,0.0,0.0,0.0
LHLU,L,H,L,capital - gas,capital,gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHLU,L,H,L,capital - gas boiler,capital,gas boiler,18675283043.049213,18.675283043049212,18850761708.08024,18.85076170808024,-175478665.03102493,-0.17547866503102494,-0.9308836838980745
LHLU,L,H,L,capital - heat pump,capital,heat pump,48732713368.05792,48.73271336805792,48676215890.12141,48.676215890121405,56497477.93651581,0.05649747793651581,0.11606793359625495
LHLU,L,H,L,capital - hydro_inflow,capital,hydro_inflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHLU,L,H,L,capital - hydroelectricity,capital,hydroelectricity,17498452351.438705,17.498452351438704,17498452351.438705,17.498452351438704,0.0,0.0,0.0
LHLU,L,H,L,capital - nuclear,capital,nuclear,43372882815.48847,43.372882815488474,46728032691.25283,46.72803269125283,-3355149875.7643585,-3.3551498757643583,-7.180165058377088
LHLU,L,H,L,capital - offwind,capital,offwind,15486720386.090162,15.486720386090163,15447818020.577278,15.447818020577278,38902365.51288414,0.03890236551288414,0.25183081171116994
LHLU,L,H,L,capital - onwind,capital,onwind,74276935497.16464,74.27693549716464,73272869611.13356,73.27286961113356,1004065886.0310822,1.004065886031082,1.370310582020003
LHLU,L,H,L,capital - resistive heater,capital,resistive heater,5814058421.825641,5.81405842182564,5875417990.124465,5.875417990124465,-61359568.29882431,-0.06135956829882431,-1.0443438816090846
LHLU,L,H,L,capital - solar,capital,solar,105128420459.31084,105.12842045931083,103970799427.83649,103.97079942783648,1157621031.47435,1.15762103147435,1.1134097629765995
LHLU,L,H,L,capital - solar thermal,capital,solar thermal,21599136.594891623,0.021599136594891623,23542286.715403136,0.023542286715403135,-1943150.1205115132,-0.0019431501205115131,-8.253871614094981
LHLU,L,H,L,capital - stations,capital,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHLU,L,H,L,capital - water tanks,capital,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHLU,L,H,L,marginal - AC,marginal,AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHLU,L,H,L,marginal - CHP coal,marginal,CHP coal,88189856.80742162,0.08818985680742163,75046867.32820827,0.07504686732820827,13142989.479213357,0.013142989479213357,17.513042112383058
LHLU,L,H,L,marginal - CHP gas,marginal,CHP gas,200396858.118878,0.200396858118878,202398591.14515105,0.20239859114515105,-2001733.026273042,-0.002001733026273042,-0.9890054149821084
LHLU,L,H,L,marginal - DAC,marginal,DAC,259402.25537667188,0.0002594022553766719,34779.11062801771,3.477911062801771e-05,224623.14474865416,0.00022462314474865416,645.8564945812615
LHLU,L,H,L,marginal - H2,marginal,H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHLU,L,H,L,marginal - H2 CHP,marginal,H2 CHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHLU,L,H,L,marginal - OCGT gas,marginal,OCGT gas,36768828.06420871,0.03676882806420871,36676801.92627517,0.03667680192627517,92026.13793353736,9.202613793353737e-05,0.250911020318841
LHLU,L,H,L,marginal - PHS,marginal,PHS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHLU,L,H,L,marginal - Sabatier,marginal,Sabatier,6140726032.032983,6.140726032032982,6157030490.852263,6.1570304908522635,-16304458.819280624,-0.016304458819280623,-0.2648104283957142
LHLU,L,H,L,marginal - aluminum,marginal,aluminum,321039225.8114075,0.3210392258114075,0.0,0.0,321039225.8114075,0.3210392258114075,0.0
LHLU,L,H,L,marginal - aluminum transfer,marginal,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHLU,L,H,L,marginal - battery,marginal,battery,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHLU,L,H,L,marginal - biomass,marginal,biomass,4405924535.44679,4.40592453544679,4200683463.007816,4.200683463007816,205241072.4389739,0.2052410724389739,4.885897122370061
LHLU,L,H,L,marginal - co2 atmosphere,marginal,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHLU,L,H,L,marginal - co2 stored,marginal,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHLU,L,H,L,marginal - coal,marginal,coal,2366481198.956408,2.366481198956408,2225846992.34641,2.2258469923464097,140634206.60999823,0.14063420660999823,6.31823333290967
LHLU,L,H,L,marginal - coal boiler,marginal,coal boiler,94256291.3116615,0.0942562913116615,95564235.17497613,0.09556423517497613,-1307943.8633146286,-0.0013079438633146285,-1.368654142336629
LHLU,L,H,L,marginal - coal cc,marginal,coal cc,2000091342.772581,2.0000913427725813,1709447367.2775297,1.7094473672775297,290643975.4950514,0.2906439754950514,17.002218439631267
LHLU,L,H,L,marginal - coal power plant,marginal,coal power plant,369790466.3098974,0.3697904663098974,400700003.9340177,0.4007000039340177,-30909537.624120295,-0.030909537624120294,-7.713885031358794
LHLU,L,H,L,marginal - gas,marginal,gas,482910.14325521793,0.00048291014325521793,58161.76546846175,5.816176546846175e-05,424748.3777867562,0.0004247483777867562,730.2879724603206
LHLU,L,H,L,marginal - gas boiler,marginal,gas boiler,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHLU,L,H,L,marginal - heat pump,marginal,heat pump,2326836798.8674326,2.3268367988674328,2351731517.7993016,2.3517315177993017,-24894718.93186903,-0.02489471893186903,-1.0585697705478285
LHLU,L,H,L,marginal - hydro_inflow,marginal,hydro_inflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHLU,L,H,L,marginal - hydroelectricity,marginal,hydroelectricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHLU,L,H,L,marginal - nuclear,marginal,nuclear,33328459234.04104,33.32845923404104,35874824731.2824,35.8748247312824,-2546365497.2413635,-2.5463654972413634,-7.097917596294106
LHLU,L,H,L,marginal - offwind,marginal,offwind,13586132.35148601,0.013586132351486011,13510803.027245576,0.013510803027245576,75329.32424043491,7.532932424043491e-05,0.5575488302843845
LHLU,L,H,L,marginal - onwind,marginal,onwind,94116950.96729672,0.09411695096729672,92853295.23720348,0.09285329523720348,1263655.7300932407,0.0012636557300932407,1.3609164078292535
LHLU,L,H,L,marginal - resistive heater,marginal,resistive heater,673545491.2541142,0.6735454912541141,674991128.1579226,0.6749911281579226,-1445636.9038084745,-0.0014456369038084746,-0.21417124514712874
LHLU,L,H,L,marginal - solar,marginal,solar,76713926.90743652,0.07671392690743652,75996672.40510546,0.07599667240510545,717254.5023310632,0.0007172545023310631,0.943797247473796
LHLU,L,H,L,marginal - solar thermal,marginal,solar thermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHLU,L,H,L,marginal - stations,marginal,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHLU,L,H,L,marginal - water tanks,marginal,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHLU,L,H,L,nan - nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHLU,L,H,L,shutdown - aluminum,shutdown,aluminum,4307060784.24754,4.307060784247541,0.0,0.0,4307060784.24754,4.307060784247541,0.0
LHLU,L,H,L,standby - aluminum,standby,aluminum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHLU,L,H,L,startup - aluminum,startup,aluminum,3299736748.9554005,3.2997367489554006,0.0,0.0,3299736748.9554005,3.2997367489554006,0.0
LHMU,L,H,M,capital - AC,capital,AC,7309265269.701522,7.3092652697015215,7508943796.401104,7.508943796401104,-199678526.6995821,-0.1996785266995821,-2.6592092325326004
LHMU,L,H,M,capital - CHP coal,capital,CHP coal,28578285117.374004,28.578285117374005,28577634258.244293,28.57763425824429,650859.1297111511,0.0006508591297111512,0.0022775122805114155
LHMU,L,H,M,capital - CHP gas,capital,CHP gas,2986977368.609369,2.986977368609369,2986292497.489886,2.986292497489886,684871.1194829941,0.0006848711194829941,0.022933825807708363
